Date,strategy,strike,call_price,exp_date,final_price,profit,bare,cum_profit,cum_bare
2023-11-27,0,455.0,4.55,2023-12-15,469.3299865722656,0.0,9.779986572265614,307.029943847657,334.3899548339861
2023-11-29,0,455.0,4.97,2023-12-22,473.6499938964844,0.0,13.679993896484348,307.029943847657,348.06994873047046
2023-11-30,1,456.0,5.38,2023-12-22,473.6499938964844,12.26999389648438,12.26999389648438,319.2999377441414,360.33994262695484
2023-12-01,1,459.0,4.83,2023-12-22,473.6499938964844,9.819993896484391,9.819993896484391,329.1199316406258,370.1599365234392
2023-12-04,0,457.0,4.33,2023-12-22,473.6499938964844,0.0,12.319993896484391,329.1199316406258,382.4799304199236
2023-12-06,1,455.0,4.83,2023-12-29,475.30999755859375,15.479997558593766,15.479997558593766,344.59992919921956,397.9599279785174
2023-12-07,1,458.0,5.05,2023-12-29,475.30999755859375,12.259997558593739,12.259997558593739,356.8599267578133,410.2199255371111
2023-12-08,1,460.0,4.56,2023-12-29,475.30999755859375,10.749997558593748,10.749997558593748,367.60992431640705,420.96992309570487
2023-12-11,0,462.0,4.2,2023-12-29,475.30999755859375,0.0,9.109997558593761,367.60992431640705,430.07992065429863
2023-12-13,0,471.0,3.99,2024-01-05,467.9200134277344,0.0,-3.99,367.60992431640705,426.0899206542986
2023-12-14,0,472.0,4.25,2024-01-05,467.9200134277344,0.0,-4.25,367.60992431640705,421.8399206542986
2023-12-15,0,469.0,6.06,2024-01-05,467.9200134277344,0.0,-6.06,367.60992431640705,415.7799206542986
2023-12-18,0,472.0,5.08,2024-01-05,467.9200134277344,0.0,-5.08,367.60992431640705,410.69992065429864
2023-12-20,0,468.0,7.15,2024-01-12,476.6799926757813,0.0,1.5299926757813296,367.60992431640705,412.22991333007997
2023-12-21,0,473.0,6.07,2024-01-12,476.6799926757813,0.0,-2.3900073242186863,367.60992431640705,409.8399060058613
2023-12-22,0,474.0,5.7,2024-01-12,476.6799926757813,0.0,-3.020007324218682,367.60992431640705,406.8198986816426
2023-12-27,0,476.0,6.19,2024-01-19,482.4299926757813,0.0,0.23999267578130912,367.60992431640705,407.0598913574239
2023-12-28,0,477.0,5.46,2024-01-19,482.4299926757813,0.0,-0.030007324218672693,367.60992431640705,407.02988403320524
2023-12-29,0,475.0,5.71,2024-01-19,482.4299926757813,0.0,1.7199926757813273,367.60992431640705,408.74987670898656
