date,open,high,low,close,volume
05/07/1979,2.778,2.8062,2.765,2.778,48400
06/07/1979,2.778,2.8062,2.7379,2.8062,332400
09/07/1979,2.8062,2.8323,2.8062,2.8062,100400
10/07/1979,2.8062,2.8062,2.765,2.778,156800
11/07/1979,2.778,2.778,2.7379,2.765,362400
12/07/1979,2.765,2.765,2.7238,2.752,104800
13/07/1979,2.7379,2.7379,2.7108,2.7108,83600
16/07/1979,2.7108,2.7108,2.6837,2.6978,368800
17/07/1979,2.6837,2.6837,2.6295,2.6566,642000
18/07/1979,2.6566,2.752,2.6566,2.7238,172000
19/07/1979,2.7238,2.752,2.6436,2.7379,85200
20/07/1979,2.7379,2.752,2.7238,2.7379,34000
23/07/1979,2.7379,2.752,2.7108,2.7108,259600
24/07/1979,2.7108,2.7921,2.7108,2.7921,134800
25/07/1979,2.7921,2.8464,2.778,2.8464,260000
26/07/1979,2.8323,2.8323,2.765,2.7921,168400
27/07/1979,2.7921,2.7921,2.765,2.7921,181200
30/07/1979,2.778,2.778,2.765,2.765,396000
31/07/1979,2.765,2.8865,2.765,2.8865,731600
01/08/1979,2.8865,2.9147,2.7921,2.8605,227200
02/08/1979,2.8323,2.8323,2.7238,2.8193,130800
03/08/1979,2.8193,2.8193,2.7921,2.7921,83600
06/08/1979,2.7921,2.8062,2.765,2.8062,106400
07/08/1979,2.8062,2.8605,2.7921,2.8605,298800
08/08/1979,2.8464,2.8464,2.8062,2.8193,113200
09/08/1979,2.8062,2.8062,2.778,2.8062,30400
10/08/1979,2.8062,2.8193,2.778,2.8062,439200
13/08/1979,2.8062,2.9407,2.8062,2.9147,495600
14/08/1979,2.9147,2.9277,2.9006,2.9277,256000
15/08/1979,2.9147,2.9147,2.8605,2.8865,209600
16/08/1979,2.8865,2.9819,2.8735,2.9689,862800
17/08/1979,2.9689,2.9689,2.9277,2.9277,223600
20/08/1979,2.9277,2.9548,2.8865,2.9277,425600
21/08/1979,2.9277,2.9819,2.9277,2.9689,342400
22/08/1979,2.9689,3.0491,2.9548,3.0491,574000
23/08/1979,3.0361,3.0361,2.9949,2.9949,165600
24/08/1979,2.9949,2.9949,2.9689,2.9949,240400
27/08/1979,2.9949,3.0361,2.9949,3.0231,286800
28/08/1979,3.0231,3.0361,3.0231,3.0231,175200
29/08/1979,3.009,3.009,2.9819,3.009,60800
30/08/1979,3.009,3.0231,2.9949,3.0231,142800
31/08/1979,3.009,3.0231,2.9949,3.0231,142800
04/09/1979,3.009,3.009,2.9949,2.9949,143600
05/09/1979,2.9689,2.9689,2.9548,2.9548,153600
06/09/1979,2.9548,3.009,2.9548,2.9949,158400
07/09/1979,2.9949,3.0903,2.9949,3.0903,204000
10/09/1979,3.0903,3.253,3.0491,3.253,780000
11/09/1979,3.253,3.2942,3.1315,3.1858,803600
12/09/1979,3.1858,3.24,3.1576,3.1988,196000
13/09/1979,3.1858,3.1858,3.1315,3.1446,131200
14/09/1979,3.1446,3.24,3.1315,3.2259,345200
17/09/1979,3.2259,3.24,3.1446,3.1717,602800
18/09/1979,3.1576,3.1576,3.1033,3.1315,387600
19/09/1979,3.1315,3.1858,3.1174,3.1858,1204800
20/09/1979,3.1858,3.24,3.1576,3.2118,950800
21/09/1979,3.2118,3.24,3.2118,3.2259,230000
24/09/1979,3.2259,3.24,3.2118,3.2118,169200
25/09/1979,3.2118,3.2259,3.1988,3.2259,326400
26/09/1979,3.2259,3.3202,3.2259,3.2942,589600
27/09/1979,3.2942,3.3744,3.2801,3.3072,233200
28/09/1979,3.3072,3.3202,3.253,3.2801,184800
01/10/1979,3.266,3.266,3.24,3.253,231200
02/10/1979,3.253,3.3744,3.253,3.3343,663600
03/10/1979,3.3343,3.3614,3.2942,3.3343,176400
04/10/1979,3.3343,3.3885,3.3202,3.3744,340400
05/10/1979,3.3744,3.4026,3.3343,3.3484,336400
08/10/1979,3.3484,3.3614,3.3343,3.3343,325200
09/10/1979,3.2942,3.2942,3.0491,3.0773,539600
10/10/1979,3.0361,3.0361,2.9548,3.0361,344400
11/10/1979,3.0361,3.0632,2.9407,3.009,295600
12/10/1979,3.009,3.0361,2.9819,2.9949,143200
15/10/1979,2.9949,3.009,2.9689,2.9949,329200
16/10/1979,2.9949,3.0361,2.9819,3.009,150800
17/10/1979,3.009,3.0361,2.9949,2.9949,102800
18/10/1979,3.009,3.0231,3.009,3.009,143600
19/10/1979,2.9819,2.9819,2.8323,2.8464,422400
22/10/1979,2.7921,2.7921,2.6696,2.7921,339200
23/10/1979,2.7921,2.8323,2.7921,2.8062,130800
24/10/1979,2.8062,2.8735,2.7921,2.8735,213200
25/10/1979,2.8735,2.8865,2.8735,2.8865,151600
26/10/1979,2.8464,2.8464,2.8193,2.8193,256800
29/10/1979,2.8193,2.8323,2.8062,2.8193,93600
30/10/1979,2.8193,2.9147,2.8062,2.9006,252800
31/10/1979,2.9006,2.9006,2.8735,2.9006,100800
01/11/1979,2.9006,2.9689,2.8865,2.9407,66000
02/11/1979,2.9407,2.9689,2.9147,2.9147,98000
05/11/1979,2.8865,2.8865,2.8464,2.8464,37600
06/11/1979,2.8193,2.8193,2.778,2.7921,139200
07/11/1979,2.7921,2.7921,2.752,2.752,114000
08/11/1979,2.752,2.7921,2.752,2.7921,56400
09/11/1979,2.7921,2.8193,2.778,2.7921,97200
12/11/1979,2.7921,2.8464,2.778,2.8323,58800
13/11/1979,2.8323,2.8605,2.778,2.7921,54000
14/11/1979,2.7921,2.8193,2.752,2.8062,173200
15/11/1979,2.8062,2.9277,2.7921,2.8735,138400
16/11/1979,2.8735,2.8735,2.8193,2.8605,192400
19/11/1979,2.8605,2.8735,2.8605,2.8605,66400
20/11/1979,2.8605,2.8605,2.8323,2.8323,50000
21/11/1979,2.8323,2.8323,2.8193,2.8323,84400
23/11/1979,2.8323,2.8464,2.8193,2.8193,148400
26/11/1979,2.8193,2.8735,2.8193,2.8605,68800
27/11/1979,2.8605,2.8865,2.8605,2.8735,60800
28/11/1979,2.8605,2.8605,2.8193,2.8193,486400
29/11/1979,2.8193,2.8464,2.7921,2.7921,227200
30/11/1979,2.7921,2.7921,2.765,2.765,113200
03/12/1979,2.765,2.778,2.752,2.778,160400
04/12/1979,2.778,2.7921,2.778,2.7921,48400
05/12/1979,2.7921,2.8323,2.778,2.778,397200
06/12/1979,2.778,2.8323,2.778,2.778,71200
07/12/1979,2.8193,2.8464,2.8193,2.8323,182800
10/12/1979,2.8323,2.8323,2.8062,2.8193,35200
11/12/1979,2.8193,2.8464,2.8193,2.8323,78000
12/12/1979,2.8193,2.8193,2.7921,2.7921,244400
13/12/1979,2.7921,2.8062,2.765,2.765,88400
14/12/1979,2.765,2.7921,2.765,2.778,64000
17/12/1979,2.778,2.8323,2.778,2.8193,150000
18/12/1979,2.8193,2.8323,2.778,2.778,350800
19/12/1979,2.778,2.8062,2.752,2.8062,121200
20/12/1979,2.8062,2.8323,2.7921,2.8062,335600
21/12/1979,2.8062,2.8193,2.7921,2.8062,248000
24/12/1979,2.8062,2.8193,2.778,2.7921,42800
26/12/1979,2.765,2.765,2.7379,2.752,76000
27/12/1979,2.752,2.752,2.7238,2.7238,76400
28/12/1979,2.7238,2.7379,2.7108,2.7108,182800
31/12/1979,2.7108,2.7379,2.6978,2.7238,88000
02/01/1980,2.6978,2.6978,2.6436,2.6436,174800
03/01/1980,2.6154,2.6154,2.5612,2.5894,346800
04/01/1980,2.5894,2.6436,2.5894,2.6436,134000
07/01/1980,2.6436,2.6436,2.5894,2.6024,296000
08/01/1980,2.6024,2.6295,2.6024,2.6295,128800
09/01/1980,2.6566,2.6837,2.6566,2.6566,244000
10/01/1980,2.6566,2.6978,2.6436,2.6837,49200
11/01/1980,2.6837,2.6978,2.6696,2.6837,53600
14/01/1980,2.6837,2.6978,2.6696,2.6837,71200
15/01/1980,2.6837,2.6837,2.6436,2.6566,159200
16/01/1980,2.6566,2.6837,2.6436,2.6696,198800
17/01/1980,2.6696,2.6837,2.6436,2.6436,37200
18/01/1980,2.6436,2.6696,2.6154,2.6295,54400
21/01/1980,2.6295,2.6436,2.6024,2.6436,160800
22/01/1980,2.6436,2.6436,2.6295,2.6295,92400
23/01/1980,2.6295,2.6295,2.6024,2.6154,104400
24/01/1980,2.6295,2.6566,2.6295,2.6566,88000
25/01/1980,2.6295,2.6295,2.6154,2.6154,123600
28/01/1980,2.5753,2.5753,2.5352,2.5482,587600
29/01/1980,2.5482,2.5753,2.5352,2.5612,220000
30/01/1980,2.5612,2.6024,2.5482,2.6024,445600
31/01/1980,2.6024,2.6696,2.6024,2.6024,1103600
01/02/1980,2.6154,2.6566,2.6154,2.6566,68800
04/02/1980,2.6566,2.6696,2.6295,2.6566,122800
05/02/1980,2.6566,2.6837,2.6295,2.6566,487200
06/02/1980,2.6566,2.6696,2.6024,2.6024,639200
07/02/1980,2.6024,2.6295,2.5894,2.6024,107200
08/02/1980,2.6024,2.6024,2.5753,2.6024,52400
11/02/1980,2.5894,2.5894,2.5352,2.5352,1003200
12/02/1980,2.5352,2.5753,2.5211,2.5753,155600
13/02/1980,2.5753,2.6566,2.5753,2.6154,209200
14/02/1980,2.6154,2.6436,2.5753,2.6436,151600
15/02/1980,2.6295,2.6295,2.6154,2.6154,73600
19/02/1980,2.6024,2.6024,2.5753,2.5753,27600
20/02/1980,2.5753,2.6024,2.5211,2.6024,73600
21/02/1980,2.5753,2.5753,2.5211,2.5753,92000
22/02/1980,2.5612,2.5612,2.507,2.5211,78800
25/02/1980,2.507,2.507,2.4668,2.4809,122400
26/02/1980,2.4809,2.494,2.4809,2.494,38400
27/02/1980,2.494,2.494,2.4126,2.4126,151600
28/02/1980,2.4126,2.4267,2.3855,2.3855,216800
29/02/1980,2.3985,2.4809,2.3985,2.4809,149200
03/03/1980,2.4528,2.4528,2.3985,2.4126,222000
04/03/1980,2.3855,2.3855,2.3725,2.3725,384000
05/03/1980,2.3725,2.4397,2.3725,2.3855,696800
06/03/1980,2.3985,2.4267,2.3985,2.3985,91600
07/03/1980,2.3985,2.4126,2.3725,2.3855,134000
10/03/1980,2.3855,2.4126,2.3725,2.4126,64400
11/03/1980,2.4126,2.4668,2.3985,2.4528,110400
12/03/1980,2.4528,2.4528,2.4126,2.4397,49200
13/03/1980,2.4397,2.4809,2.4267,2.4397,72400
14/03/1980,2.4397,2.4528,2.4126,2.4528,241200
17/03/1980,2.4267,2.4267,2.3855,2.3855,47600
18/03/1980,2.3855,2.4267,2.3855,2.4267,151200
19/03/1980,2.4267,2.4528,2.3985,2.4397,225200
20/03/1980,2.4267,2.4267,2.3855,2.3855,110400
21/03/1980,2.3855,2.3985,2.3855,2.3985,48800
24/03/1980,2.3985,2.3985,2.3855,2.3985,104800
25/03/1980,2.3985,2.3985,2.3855,2.3855,108000
26/03/1980,2.3855,2.3985,2.3725,2.3725,100800
27/03/1980,2.3725,2.3725,2.2901,2.3042,266400
28/03/1980,2.3183,2.3584,2.3183,2.3584,80800
31/03/1980,2.3584,2.4126,2.3584,2.3985,190000
01/04/1980,2.3855,2.3985,2.3725,2.3855,182800
02/04/1980,2.3855,2.4528,2.3725,2.4126,54400
03/04/1980,2.4126,2.4267,2.3855,2.3855,50800
07/04/1980,2.3855,2.3855,2.3584,2.3584,453200
08/04/1980,2.3584,2.3985,2.3584,2.3855,75600
09/04/1980,2.3855,2.4267,2.3855,2.4267,56800
10/04/1980,2.4267,2.4397,2.4126,2.4267,47600
11/04/1980,2.4397,2.507,2.4397,2.507,108400
14/04/1980,2.507,2.507,2.4809,2.4809,42400
15/04/1980,2.4809,2.5352,2.4809,2.5211,73200
16/04/1980,2.5211,2.5753,2.5211,2.5482,80800
17/04/1980,2.5482,2.6024,2.5211,2.5753,64400
18/04/1980,2.5753,2.5894,2.5482,2.5612,49200
21/04/1980,2.5612,2.5612,2.494,2.507,33600
22/04/1980,2.507,2.5482,2.507,2.5482,66000
23/04/1980,2.5482,2.5894,2.507,2.507,142400
24/04/1980,2.507,2.6024,2.507,2.6024,416400
25/04/1980,2.5753,2.5753,2.507,2.5753,224400
28/04/1980,2.5753,2.5753,2.5352,2.5352,30000
29/04/1980,2.5352,2.5894,2.5352,2.5894,575600
30/04/1980,2.5894,2.6154,2.5612,2.6154,190400
01/05/1980,2.6024,2.6024,2.5894,2.6024,53200
02/05/1980,2.6024,2.6024,2.5753,2.6024,69600
05/05/1980,2.6024,2.6978,2.6024,2.6837,542000
06/05/1980,2.6837,2.6978,2.6436,2.6837,464000
07/05/1980,2.6837,2.7921,2.6566,2.765,570800
08/05/1980,2.765,2.8193,2.765,2.7921,469200
09/05/1980,2.7921,2.7921,2.765,2.778,59600
12/05/1980,2.778,2.7921,2.7108,2.778,175600
13/05/1980,2.778,2.7921,2.765,2.765,99600
14/05/1980,2.765,2.8323,2.765,2.8193,585200
15/05/1980,2.8193,2.8605,2.8193,2.8605,936000
16/05/1980,2.8464,2.8464,2.8323,2.8464,35600
19/05/1980,2.8464,2.8735,2.765,2.765,589600
20/05/1980,2.765,2.778,2.7108,2.7238,196800
21/05/1980,2.7108,2.7108,2.6566,2.6837,214400
22/05/1980,2.6837,2.7108,2.6837,2.7108,138000
23/05/1980,2.778,2.8193,2.778,2.8193,708000
27/05/1980,2.8193,2.8193,2.765,2.765,52000
28/05/1980,2.765,2.7921,2.765,2.778,109200
29/05/1980,2.778,2.8323,2.778,2.778,245200
30/05/1980,2.778,2.8193,2.765,2.8193,52800
02/06/1980,2.8062,2.8062,2.778,2.8062,133200
03/06/1980,2.7921,2.7921,2.765,2.765,47600
04/06/1980,2.765,2.778,2.752,2.765,78800
05/06/1980,2.765,2.8193,2.765,2.8193,334000
06/06/1980,2.8193,2.8193,2.8062,2.8193,190000
09/06/1980,2.8062,2.8062,2.778,2.7921,58000
10/06/1980,2.7921,2.8062,2.765,2.7921,59600
11/06/1980,2.7921,2.8062,2.765,2.765,70800
12/06/1980,2.765,2.7921,2.752,2.778,172800
13/06/1980,2.778,2.8193,2.778,2.7921,136800
16/06/1980,2.7921,2.8062,2.765,2.778,23600
17/06/1980,2.7921,2.8865,2.7921,2.8464,364000
18/06/1980,2.8464,2.8605,2.8193,2.8464,78800
19/06/1980,2.8464,2.8464,2.8193,2.8193,44000
20/06/1980,2.7921,2.7921,2.752,2.752,157200
23/06/1980,2.752,2.778,2.7108,2.752,156000
24/06/1980,2.752,2.7921,2.7238,2.778,60400
25/06/1980,2.778,2.8735,2.752,2.8735,188800
26/06/1980,2.8735,2.8735,2.8323,2.8464,102000
27/06/1980,2.8464,2.8605,2.8193,2.8323,44800
30/06/1980,2.8323,2.8464,2.7921,2.7921,54000
01/07/1980,2.7921,2.7921,2.765,2.778,42800
02/07/1980,2.778,2.7921,2.7379,2.752,45600
03/07/1980,2.752,2.8062,2.7379,2.752,74400
07/07/1980,2.778,2.8323,2.778,2.8323,304400
08/07/1980,2.8323,2.8323,2.8062,2.8323,294400
09/07/1980,2.8323,2.8865,2.8323,2.8605,281600
10/07/1980,2.8605,2.8605,2.8193,2.8193,286400
11/07/1980,2.8193,2.8323,2.8062,2.8193,52800
14/07/1980,2.8193,2.8323,2.8193,2.8323,229600
15/07/1980,2.8323,2.8464,2.8062,2.8323,138400
16/07/1980,2.8323,2.9689,2.8193,2.9006,528400
17/07/1980,2.9407,3.0903,2.9407,3.0903,615200
18/07/1980,3.0903,3.1576,3.0491,3.1033,385200
21/07/1980,3.1033,3.1033,3.0361,3.0773,90800
22/07/1980,3.0773,3.0903,3.009,3.0632,102400
23/07/1980,3.0491,3.0491,2.9949,3.009,92800
24/07/1980,3.009,3.009,2.9407,2.9689,205200
25/07/1980,2.9689,2.9689,2.9277,2.9689,317600
28/07/1980,2.9689,3.009,2.9006,3.009,299600
29/07/1980,3.009,3.009,2.9407,2.9819,266400
30/07/1980,2.9949,3.0491,2.9949,3.0491,145200
31/07/1980,3.0491,3.0491,3.009,3.0491,295200
01/08/1980,3.0491,3.0491,3.009,3.009,336400
04/08/1980,3.009,3.0231,2.9407,2.9819,32400
05/08/1980,2.9689,2.9689,2.9277,2.9277,54000
06/08/1980,2.9277,2.9548,2.8865,2.9548,43200
07/08/1980,2.9548,3.0773,2.9548,3.0773,394800
08/08/1980,3.0773,3.0903,3.0632,3.0773,478800
11/08/1980,3.0773,3.1717,3.0773,3.1576,533200
12/08/1980,3.1576,3.1717,3.1446,3.1446,256400
13/08/1980,3.1446,3.1717,3.1315,3.1315,334000
14/08/1980,3.1174,3.1174,2.9548,3.0361,349600
15/08/1980,3.009,3.009,2.9277,2.9407,486000
18/08/1980,2.9006,2.9006,2.8735,2.8865,155600
19/08/1980,2.8865,2.8865,2.8464,2.8735,229600
20/08/1980,2.8735,2.9689,2.8735,2.9689,265600
21/08/1980,2.9689,3.0231,2.9689,2.9949,182000
22/08/1980,2.9949,3.0361,2.9407,2.9689,344000
25/08/1980,2.9689,2.9689,2.9006,2.9277,112800
26/08/1980,2.9277,2.9277,2.8865,2.8865,71200
27/08/1980,2.8865,2.9277,2.8735,2.8735,131600
28/08/1980,2.8735,2.8735,2.8323,2.8605,71200
29/08/1980,2.8605,2.8735,2.8464,2.8464,86400
02/09/1980,2.8464,2.9819,2.8464,2.9548,329600
03/09/1980,2.9407,2.9407,2.8735,2.9277,90400
04/09/1980,2.9277,2.9689,2.8865,2.8865,82000
05/09/1980,2.8865,2.9006,2.8464,2.8605,213200
08/09/1980,2.8605,2.8735,2.8323,2.8323,250800
09/09/1980,2.8323,2.8735,2.8323,2.8735,43200
10/09/1980,2.8735,2.9006,2.8464,2.8464,274800
11/09/1980,2.8464,2.8605,2.8323,2.8605,42800
12/09/1980,2.8605,2.8605,2.8193,2.8193,66800
15/09/1980,2.8323,2.8735,2.8323,2.8605,103200
16/09/1980,2.8735,2.9407,2.8735,2.9147,102000
17/09/1980,2.9147,2.9548,2.8865,2.9407,70800
18/09/1980,2.9407,2.9548,2.8605,2.8865,242000
19/09/1980,2.8865,2.9006,2.8464,2.8464,155600
22/09/1980,2.8464,2.8865,2.8323,2.8865,158400
23/09/1980,2.8865,2.9548,2.8464,2.8464,285600
24/09/1980,2.8323,2.8323,2.765,2.8062,836800
25/09/1980,2.7921,2.7921,2.7379,2.752,85600
26/09/1980,2.7108,2.7108,2.6696,2.6978,192400
29/09/1980,2.6978,2.6978,2.6436,2.6837,66000
30/09/1980,2.6696,2.7379,2.6696,2.7108,144800
01/10/1980,2.7379,2.7379,2.6696,2.7108,191600
02/10/1980,2.7108,2.7238,2.6696,2.6837,53600
03/10/1980,2.6837,2.7238,2.6837,2.6978,260000
06/10/1980,2.7108,2.778,2.7108,2.778,150400
07/10/1980,2.765,2.765,2.7379,2.7379,80800
08/10/1980,2.7379,2.765,2.7238,2.7238,68800
09/10/1980,2.765,2.7921,2.765,2.765,95200
10/10/1980,2.778,2.9147,2.778,2.8865,93600
13/10/1980,2.8865,2.9147,2.8735,2.8735,269200
14/10/1980,2.8735,2.9407,2.8735,2.9006,585600
15/10/1980,2.9006,2.9277,2.8865,2.9147,51600
16/10/1980,2.8865,2.8865,2.778,2.7921,78800
17/10/1980,2.7921,2.8062,2.6978,2.7108,185600
20/10/1980,2.7108,2.7238,2.6978,2.7108,224400
21/10/1980,2.7108,2.7108,2.6696,2.6837,63600
22/10/1980,2.6837,2.7238,2.6837,2.7108,57200
23/10/1980,2.7108,2.7238,2.6566,2.6566,134800
24/10/1980,2.6566,2.7108,2.6566,2.6978,89200
27/10/1980,2.6978,2.7238,2.6696,2.6837,63600
28/10/1980,2.6837,2.6837,2.6154,2.6837,48400
29/10/1980,2.6837,2.6837,2.6566,2.6696,69200
30/10/1980,2.6566,2.6566,2.5894,2.6295,52000
31/10/1980,2.6295,2.6566,2.5894,2.6295,62000
03/11/1980,2.6295,2.6696,2.6024,2.6696,42800
05/11/1980,2.6978,2.7379,2.6978,2.6978,102400
06/11/1980,2.6696,2.6696,2.6024,2.6024,98400
07/11/1980,2.6024,2.6295,2.5612,2.6024,173600
10/11/1980,2.6024,2.6154,2.5753,2.5753,166000
11/11/1980,2.5753,2.5894,2.5482,2.5612,106400
12/11/1980,2.5612,2.6024,2.5352,2.5753,339600
13/11/1980,2.5894,2.6696,2.5894,2.6696,467600
14/11/1980,2.6696,2.778,2.6295,2.7379,214800
17/11/1980,2.6837,2.6837,2.6295,2.6696,72000
18/11/1980,2.6696,2.6837,2.6436,2.6696,112400
19/11/1980,2.6436,2.6436,2.5612,2.5753,192000
20/11/1980,2.5753,2.6024,2.5482,2.6024,608000
21/11/1980,2.6024,2.6024,2.5352,2.5753,78000
24/11/1980,2.5753,2.6024,2.5352,2.6024,4156800
25/11/1980,2.6024,2.6436,2.5894,2.5894,309600
26/11/1980,2.5894,2.6024,2.5482,2.5894,205600
28/11/1980,2.6154,2.6154,2.5753,2.6024,92400
01/12/1980,2.6024,2.6837,2.5753,2.5753,142800
02/12/1980,2.5753,2.5894,2.5482,2.5753,55600
03/12/1980,2.5753,2.5894,2.5482,2.5612,61600
04/12/1980,2.5612,2.5894,2.5211,2.5482,74400
05/12/1980,2.5482,2.5753,2.5482,2.5612,310400
08/12/1980,2.5612,2.5753,2.5211,2.5211,183200
09/12/1980,2.5211,2.5352,2.4528,2.5211,199600
10/12/1980,2.5211,2.5894,2.5211,2.5612,139200
11/12/1980,2.5612,2.5612,2.494,2.494,80400
12/12/1980,2.5211,2.5753,2.5211,2.5482,256400
15/12/1980,2.5482,2.5894,2.5352,2.5753,39600
16/12/1980,2.5482,2.5482,2.507,2.5482,82000
17/12/1980,2.5482,2.5482,2.494,2.507,874400
18/12/1980,2.507,2.5612,2.507,2.5211,70800
19/12/1980,2.5211,2.5612,2.507,2.507,103600
22/12/1980,2.507,2.7108,2.507,2.7108,232000
23/12/1980,2.7108,2.7108,2.6566,2.6566,507600
24/12/1980,2.6566,2.6837,2.6436,2.6837,14400
26/12/1980,2.6837,2.6978,2.6436,2.6978,20400
29/12/1980,2.6978,2.7379,2.6696,2.7108,114000
30/12/1980,2.7108,2.752,2.6978,2.7379,131600
31/12/1980,2.7379,2.7379,2.6837,2.6837,64800
02/01/1981,2.6837,2.7238,2.6837,2.7108,32400
05/01/1981,2.7108,2.765,2.7108,2.7238,172800
06/01/1981,2.7238,2.765,2.7238,2.752,1578800
07/01/1981,2.7238,2.7238,2.6295,2.7238,192800
08/01/1981,2.7238,2.7238,2.6837,2.7108,92800
09/01/1981,2.7108,2.7238,2.6978,2.7108,65200
12/01/1981,2.7238,2.765,2.7238,2.7238,136000
13/01/1981,2.7238,2.7238,2.6978,2.7238,48000
14/01/1981,2.7108,2.7108,2.6978,2.6978,84000
15/01/1981,2.6978,2.7238,2.6978,2.7108,67200
16/01/1981,2.7108,2.7379,2.7108,2.7108,181200
19/01/1981,2.7108,2.7238,2.6978,2.7238,441200
20/01/1981,2.7238,2.7379,2.6978,2.6978,621200
21/01/1981,2.6978,2.6978,2.6696,2.6837,75200
22/01/1981,2.6837,2.7108,2.6837,2.6837,70000
23/01/1981,2.6837,2.6978,2.6566,2.6696,52000
26/01/1981,2.6696,2.6837,2.6696,2.6696,31200
27/01/1981,2.6566,2.6566,2.6024,2.6295,102800
28/01/1981,2.6295,2.6436,2.6024,2.6154,86800
29/01/1981,2.6154,2.6436,2.6154,2.6436,41600
30/01/1981,2.6436,2.6566,2.6295,2.6436,170400
02/02/1981,2.6295,2.6295,2.6024,2.6154,147200
03/02/1981,2.6154,2.7238,2.6154,2.7108,112400
04/02/1981,2.7108,2.7379,2.6978,2.7108,379200
05/02/1981,2.7108,2.7379,2.6978,2.7379,551600
06/02/1981,2.7379,2.752,2.7108,2.7108,288000
09/02/1981,2.7108,2.7238,2.7108,2.7238,136400
10/02/1981,2.7238,2.7238,2.7108,2.7108,110000
11/02/1981,2.7108,2.7108,2.6696,2.6696,55600
12/02/1981,2.6696,2.6978,2.6696,2.6837,85200
13/02/1981,2.6837,2.7108,2.6696,2.6978,84400
17/02/1981,2.6978,2.6978,2.6837,2.6978,101200
18/02/1981,2.6978,2.7108,2.6978,2.6978,302000
19/02/1981,2.6978,2.7108,2.6696,2.6837,582800
20/02/1981,2.6837,2.6837,2.6696,2.6696,75200
23/02/1981,2.6696,2.6696,2.6295,2.6295,79600
24/02/1981,2.6295,2.6436,2.5894,2.5894,86800
25/02/1981,2.5894,2.6154,2.5211,2.5753,187200
26/02/1981,2.5753,2.6295,2.5753,2.6295,223200
27/02/1981,2.6295,2.6566,2.5753,2.5894,1073600
02/03/1981,2.5894,2.7108,2.5753,2.7108,592000
03/03/1981,2.6837,2.6837,2.6154,2.6295,1309600
04/03/1981,2.6295,2.6566,2.6024,2.6024,198000
05/03/1981,2.6024,2.6696,2.5894,2.6154,112000
06/03/1981,2.6154,2.6436,2.6154,2.6436,299600
09/03/1981,2.6436,2.6566,2.6154,2.6436,49200
10/03/1981,2.6436,2.6978,2.6295,2.6436,1059600
11/03/1981,2.6295,2.6295,2.5894,2.6154,164000
12/03/1981,2.6154,2.6295,2.5482,2.6295,847200
13/03/1981,2.6295,2.6566,2.6154,2.6566,227200
16/03/1981,2.6566,2.8062,2.6566,2.7921,740400
17/03/1981,2.7921,2.8323,2.7238,2.752,386800
18/03/1981,2.752,2.8464,2.7238,2.8464,528400
19/03/1981,2.8464,2.9006,2.8193,2.8323,270400
20/03/1981,2.8323,2.8605,2.8193,2.8323,465600
23/03/1981,2.8323,2.9006,2.8193,2.9006,218000
24/03/1981,2.9006,2.9407,2.9006,2.9147,625600
25/03/1981,2.9147,2.9819,2.9006,2.9819,144400
26/03/1981,2.9819,2.9949,2.8735,2.8735,486400
27/03/1981,2.8735,2.9006,2.8193,2.8464,103200
30/03/1981,2.8464,2.8605,2.8323,2.8464,78800
31/03/1981,2.8464,2.8735,2.8464,2.8605,52400
01/04/1981,2.8323,2.8605,2.8323,2.8323,68000
02/04/1981,2.8323,2.8464,2.7921,2.8193,97200
03/04/1981,2.8062,2.8062,2.778,2.7921,92000
06/04/1981,2.778,2.778,2.752,2.765,112000
07/04/1981,2.765,2.765,2.7108,2.7238,100400
08/04/1981,2.7238,2.778,2.7238,2.752,313200
09/04/1981,2.752,2.8605,2.752,2.8605,307200
10/04/1981,2.8605,2.8735,2.8062,2.8464,367600
13/04/1981,2.8464,2.8464,2.8062,2.8323,158400
14/04/1981,2.7921,2.7921,2.7238,2.7238,115200
15/04/1981,2.7238,2.7379,2.7108,2.7379,317600
16/04/1981,2.7379,2.765,2.7238,2.7238,100800
20/04/1981,2.7238,2.7379,2.7108,2.7379,94800
21/04/1981,2.7379,2.778,2.7379,2.752,196800
22/04/1981,2.752,2.765,2.7379,2.765,107600
23/04/1981,2.765,2.8605,2.765,2.8062,216800
24/04/1981,2.8193,2.9147,2.8193,2.9147,405200
27/04/1981,2.9147,2.9147,2.8464,2.9147,821600
28/04/1981,2.9147,2.9277,2.8865,2.9006,899600
29/04/1981,2.8865,2.8865,2.778,2.778,174800
30/04/1981,2.7921,2.7921,2.6436,2.6566,275200
01/05/1981,2.6436,2.6436,2.5753,2.6024,344400
04/05/1981,2.6024,2.6024,2.5482,2.5753,131600
05/05/1981,2.5894,2.6154,2.5894,2.6024,232800
06/05/1981,2.6024,2.6566,2.6024,2.6024,146800
07/05/1981,2.6154,2.6436,2.6154,2.6295,101200
08/05/1981,2.6295,2.6566,2.6154,2.6436,71200
11/05/1981,2.6436,2.6566,2.6024,2.6154,92800
12/05/1981,2.6154,2.6696,2.6154,2.6436,60800
13/05/1981,2.6436,2.6436,2.5894,2.6024,198800
14/05/1981,2.6024,2.6696,2.5753,2.6154,314800
15/05/1981,2.6154,2.7238,2.6024,2.7108,1166800
18/05/1981,2.7108,2.7379,2.6566,2.6566,778000
19/05/1981,2.6566,2.6837,2.6566,2.6696,257600
